item_id,time,player_slot,match_id
220,3315,4,12
10,3570,4,12
52,3659,4,12
22,1819,128,12
108,1842,128,12
46,1856,128,12
38,1894,128,12
38,1898,128,12
23,1994,128,12
46,2005,128,12
188,2032,128,12
27,2210,128,12
46,2211,128,12
102,2256,128,12
42,2271,128,12
42,2356,128,12
46,2673,128,12
61,2749,128,12
59,2749,128,12
129,2749,128,12
60,2749,128,12
46,2806,128,12
46,3035,128,12
58,3219,128,12
235,3250,128,12
46,3319,128,12
37,3659,128,12
180,3752,128,12
59,3752,128,12
60,3752,128,12
61,3770,128,12
129,3770,128,12
121,3770,128,12
29,3850,128,12
51,2343,129,12
46,2344,129,12
141,2358,129,12
51,2535,129,12
46,2556,129,12
39,2725,129,12
46,2747,129,12
188,2822,129,12
29,2996,129,12
48,2996,129,12
188,3427,129,12
21,3608,129,12
17,1954,130,12
7,1954,130,12
143,1954,130,12
46,2003,130,12
46,2258,130,12
208,2306,130,12
54,2306,130,12
46,2536,130,12
46,2537,130,12
53,2816,130,12
61,2906,130,12
114,2911,130,12
52,3130,130,12
10,3199,130,12
32,3215,130,12
139,3239,130,12
55,3617,130,12
247,3617,130,12
45,3940,130,12
45,3948,130,12
45,3955,130,12
45,3962,130,12
29,3985,130,12
48,3985,130,12
46,1890,131,12
23,2043,131,12
46,2101,131,12
42,2173,131,12
46,2242,131,12
180,2291,131,12
59,2291,131,12
43,2308,131,12
218,2339,131,12
218,2340,131,12
102,2406,131,12
46,2583,131,12
46,2584,131,12
9,2641,131,12
46,2722,131,12
46,2817,131,12
57,2994,131,12
46,3086,131,12
69,3223,131,12
56,3223,131,12
226,3304,131,12
42,3334,131,12
42,3336,131,12
46,3342,131,12
42,3472,131,12
188,3690,131,12
218,3879,131,12
46,3879,131,12
218,3884,131,12
42,3884,131,12
218,3885,131,12
42,3885,131,12
218,3890,131,12
48,3899,131,12
40,3970,131,12
43,3974,131,12
43,3977,131,12
43,3980,131,12
43,3981,131,12
43,3983,131,12
43,3984,131,12
43,3990,131,12
43,3993,131,12
43,3994,131,12
46,1897,132,12
21,2187,132,12
46,2188,132,12
43,2309,132,12
46,2507,132,12
8,2511,132,12
116,2511,132,12
46,2812,132,12
3,2819,132,12
2,2819,132,12
149,2819,132,12
51,3033,132,12
141,3156,132,12
25,3169,132,12
63,3169,132,12
17,3169,132,12
46,3170,132,12
26,3338,132,12
172,3338,132,12
55,3907,132,12
247,3907,132,12
46,1887,0,13
9,2075,0,13
55,2075,0,13
4,2079,0,13
112,2092,0,13
46,2099,0,13
46,2148,0,13
24,2367,0,13
147,2392,0,13
8,1983,1,13
168,2038,1,13
21,2305,1,13
17,2306,1,13
162,2336,1,13
249,2479,1,13
21,1963,2,13
46,2009,2,13
121,2013,2,13
46,2020,2,13
43,2079,2,13
8,2358,2,13
8,1906,3,13
8,2001,3,13
168,2040,3,13
51,2389,3,13
7,2448,3,13
170,1844,4,13
154,1867,4,13
196,2044,4,13
40,2064,4,13
7,2138,4,13
143,2305,4,13
17,2305,4,13
7,1985,128,13
7,2053,128,13
135,2069,128,13
21,1828,129,13
23,2036,129,13
22,2170,129,13
108,2188,129,13
30,2315,129,13
23,1990,130,13
21,2016,130,13
46,1803,131,13
43,1823,131,13
40,1925,131,13
46,1929,131,13
43,1988,131,13
43,1993,131,13
42,2061,131,13
218,2067,131,13
43,2067,131,13
218,2068,131,13
43,2068,131,13
218,2095,131,13
43,2189,131,13
46,2213,131,13
46,2239,131,13
218,2245,131,13
218,2355,131,13
42,2355,131,13
43,2355,131,13
46,1816,132,13
43,1866,132,13
27,1914,132,13
46,1972,132,13
23,2088,132,13
102,2175,132,13
46,2223,132,13
3,2385,132,13
2,2427,132,13
27,1999,0,15
31,2068,0,15
56,2139,0,15
27,2139,0,15
131,2205,0,15
46,2209,0,15
27,2384,0,15
16,2385,0,15
94,2385,0,15
90,2618,0,15
29,2935,0,15
48,2985,0,15
55,2032,1,15
55,2323,1,15
247,2493,1,15
55,2493,1,15
9,2889,1,15
4,3008,1,15
112,3024,1,15
3,1983,2,15
4,2212,2,15
19,2252,2,15
127,2314,2,15
29,2889,2,15
48,2889,2,15
46,1966,3,15
46,2066,3,15
46,2118,3,15
7,2343,3,15
7,2459,3,15
135,2565,3,15
46,2599,3,15
188,2839,3,15
46,2991,3,15
203,2069,4,15
204,2080,4,15
37,2205,4,15
176,2502,4,15
52,2502,4,15
3,1854,128,15
127,1885,128,15
60,1944,128,15
21,1953,128,15
23,2061,128,15
22,2218,128,15
108,2248,128,15
46,2319,128,15
53,2584,128,15
61,2685,128,15
114,2864,128,15
53,3005,128,15
22,1848,129,15
108,1935,129,15
7,1973,129,15
7,2246,129,15
46,2377,129,15
46,2378,129,15
51,2574,129,15
135,2619,129,15
29,3089,129,15
48,3089,129,15
32,1929,130,15
46,2095,130,15
10,2108,130,15
46,2129,130,15
52,2381,130,15
139,2423,130,15
46,2455,130,15
24,2853,130,15
147,2982,130,15
46,2983,130,15
56,1902,131,15
69,1902,131,15
57,1902,131,15
110,2298,131,15
46,2466,131,15
61,2919,131,15
59,2919,131,15
129,2919,131,15
60,2919,131,15
235,3111,131,15
58,3111,131,15
46,1885,132,15
21,2041,132,15
8,2163,132,15
46,2181,132,15
116,2325,132,15
17,2714,132,15
7,2715,132,15
143,2715,132,15
46,2899,132,15
29,2921,132,15
48,2921,132,15
127,1804,0,16
4,1909,0,16
16,1910,0,16
86,1910,0,16
242,2049,0,16
56,2121,0,16
31,2242,0,16
27,2306,0,16
27,2329,0,16
16,2374,0,16
94,2443,0,16
131,2501,0,16
27,2501,0,16
90,2721,0,16
58,3089,0,16
46,1847,1,16
46,1892,1,16
42,1895,1,16
42,1896,1,16
60,2068,1,16
42,2104,1,16
23,2207,1,16
46,2237,1,16
21,2355,1,16
22,2425,1,16
108,2438,1,16
42,2443,1,16
58,2845,1,16
46,2912,1,16
57,2976,1,16
46,3147,1,16
9,1832,2,16
46,1940,2,16
4,1967,2,16
46,2162,2,16
112,2322,2,16
46,2620,2,16
21,2791,2,16
8,2948,2,16
116,3132,2,16
61,1860,3,16
114,1952,3,16
46,1972,3,16
46,2206,3,16
7,2249,3,16
17,2609,3,16
143,2614,3,16
22,1825,4,16
108,1862,4,16
46,1884,4,16
58,2528,4,16
9,2762,4,16
46,2828,4,16
119,2856,4,16
58,1944,128,16
61,1944,128,16
59,1944,128,16
129,1944,128,16
235,1944,128,16
60,1944,128,16
53,2445,128,16
114,2445,128,16
61,2445,128,16
4,2768,128,16
9,2791,128,16
112,2791,128,16
55,2791,128,16
8,1976,129,16
46,2018,129,16
168,2034,129,16
60,2293,129,16
23,2360,129,16
21,2443,129,16
22,2525,129,16
108,2531,129,16
1,2716,129,16
46,2902,129,16
29,3319,129,16
42,1896,130,16
37,2026,130,16
46,2027,130,16
42,2113,130,16
218,2115,130,16
43,2115,130,16
46,2249,130,16
42,2296,130,16
215,2720,130,16
254,2720,130,16
31,2720,130,16
42,2726,130,16
42,2727,130,16
218,2728,130,16
43,2728,130,16
29,3285,130,16
48,3285,130,16
1,3286,130,16
3,2044,131,16
4,2044,131,16
127,2044,131,16
19,2044,131,16
46,2045,131,16
60,2146,131,16
46,2210,131,16
23,2349,131,16
21,2349,131,16
22,2349,131,16
108,2364,131,16
61,2393,131,16
58,2734,131,16
180,2735,131,16
59,2735,131,16
129,2741,131,16
235,2741,131,16
60,2741,131,16
46,2853,131,16
46,2860,131,16
53,3301,131,16
114,3301,131,16
61,3301,131,16
22,1956,132,16
108,2061,132,16
60,2061,132,16
46,2083,132,16
46,2171,132,16
48,2476,132,16
42,2496,132,16
23,2628,132,16
28,2670,132,16
57,2703,132,16
100,2849,132,16
24,2000,0,17
46,2083,0,17
42,2272,0,17
218,2272,0,17
43,2272,0,17
58,2460,0,17
57,2626,0,17
96,2651,0,17
1,3555,0,17
185,3565,0,17
23,1810,1,17
22,1904,1,17
27,1968,1,17
28,1968,1,17
178,1969,1,17
108,1994,1,17
1,2216,1,17
42,2239,1,17
42,2256,1,17
42,2931,1,17
61,3067,1,17
29,3433,1,17
48,3433,1,17
43,3721,1,17
17,1837,2,17
162,1879,2,17
215,1940,2,17
5,2005,2,17
152,2052,2,17
249,2288,2,17
7,2523,2,17
42,2707,2,17
218,2707,2,17
43,2707,2,17
42,2711,2,17
218,2717,2,17
40,3200,2,17
7,3445,2,17
51,3474,2,17
135,3635,2,17
5,1855,3,17
152,2020,3,17
46,2026,3,17
22,2111,3,17
18,2111,3,17
170,2112,3,17
24,2329,3,17
147,2462,3,17
46,2599,3,17
53,3431,3,17
156,3455,3,17
29,3731,3,17
2,3734,3,17
50,3734,3,17
46,2146,4,17
21,2180,4,17
17,2180,4,17
162,2180,4,17
154,2180,4,17
52,2242,4,17
10,2519,4,17
139,2647,4,17
32,2647,4,17
21,2884,4,17
8,2937,4,17
116,3030,4,17
29,3298,4,17
48,3298,4,17
220,3357,4,17
7,3490,4,17
51,3540,4,17
135,3558,4,17
218,2196,128,17
43,2196,128,17
46,2282,128,17
23,2542,128,17
21,2542,128,17
22,2583,128,17
108,2587,128,17
215,2923,128,17
254,2923,128,17
31,2923,128,17
32,3377,128,17
8,2004,129,17
8,2105,129,17
168,2115,129,17
51,2312,129,17
7,2534,129,17
135,2550,129,17
52,2921,129,17
10,2946,129,17
32,2963,129,17
139,2966,129,17
8,3664,129,17
25,3664,129,17
166,3664,129,17
43,1840,130,17
46,2007,130,17
102,2037,130,17
46,2125,130,17
42,2128,130,17
42,2130,130,17
46,2376,130,17
21,2424,130,17
8,2558,130,17
116,2807,130,17
42,2921,130,17
60,3210,130,17
21,3236,130,17
29,3332,130,17
48,3332,130,17
23,3685,130,17
22,3685,130,17
108,3686,130,17
201,2038,131,17
202,2125,131,17
203,2169,131,17
204,2227,131,17
61,2989,131,17
59,2989,131,17
129,2989,131,17
60,2989,131,17
121,3006,131,17
188,3019,131,17
220,3373,131,17
57,3496,131,17
46,1924,132,17
162,2094,132,17
154,2112,132,17
8,2171,132,17
24,2244,132,17
181,2249,132,17
24,2616,132,17
160,2819,132,17
60,2819,132,17
53,3038,132,17
61,3123,132,17
48,3272,132,17
114,3594,132,17
21,3723,132,17
58,2010,0,18
46,2105,0,18
46,2423,0,18
24,2462,0,18
57,2514,0,18
96,2567,0,18
46,2694,0,18
37,2474,1,18
51,1887,2,18
7,2472,2,18
135,2497,2,18
46,1885,3,18
46,1930,3,18
46,2117,3,18
7,2012,4,18
135,2023,4,18
21,2560,4,18
8,2560,4,18
116,2560,4,18
29,2668,4,18
48,2668,4,18
235,2001,128,18
58,2001,128,18
4,2163,128,18
9,2181,128,18
112,2181,128,18
55,2181,128,18
21,2304,128,18
8,2304,128,18
116,2307,128,18
23,2643,128,18
21,2644,128,18
22,2644,128,18
55,2669,128,18
247,2669,128,18
23,2784,128,18
21,2784,128,18
22,2784,128,18
108,2803,128,18
60,2803,128,18
23,1963,129,18
27,2119,129,18
46,2184,129,18
102,2261,129,18
46,2268,129,18
19,2270,129,18
185,2270,129,18
42,2278,129,18
46,2346,129,18
180,2553,129,18
59,2553,129,18
22,1849,130,18
18,1850,130,18
170,1850,130,18
21,1947,130,18
17,1947,130,18
162,1947,130,18
154,1951,130,18
24,2121,130,18
181,2223,130,18
24,2309,130,18
160,2309,130,18
60,2309,130,18
40,2362,130,18
51,2699,130,18
7,2713,130,18
135,2713,130,18
40,2279,131,18
21,2289,131,18
17,2289,131,18
162,2289,131,18
154,2289,131,18
21,2696,131,18
8,2696,131,18
116,2697,131,18
46,1838,132,18
55,1922,132,18
4,2059,132,18
112,2106,132,18
46,2116,132,18
46,2278,132,18
21,2279,132,18
8,2586,132,18
46,2587,132,18
46,2682,132,18
1,2718,132,18
46,1826,0,19
37,1875,0,19
23,2096,0,19
27,2096,0,19
102,2096,0,19
42,2134,0,19
46,2138,0,19
58,1819,1,19
46,1908,1,19
9,2006,1,19
119,2008,1,19
37,2099,1,19
23,1911,2,19
60,2022,2,19
46,2083,2,19
60,2181,2,19
51,1817,3,19
7,1879,3,19
135,1879,3,19
29,2168,3,19
48,2168,3,19
52,2185,3,19
29,2074,4,19
48,2074,4,19
46,1863,128,19
19,1903,128,19
185,1908,128,19
40,1916,128,19
56,1818,129,19
69,1818,129,19
57,1818,129,19
56,1892,129,19
69,1892,129,19
57,1892,129,19
110,2063,129,19
17,2101,129,19
7,2101,129,19
143,2101,129,19
6,2173,130,19
54,1903,131,19
46,1952,131,19
137,1986,131,19
42,1891,132,19
46,1892,132,19
218,1893,132,19
43,1893,132,19
218,2172,132,19
42,2172,132,19
51,2087,0,20
7,2088,0,20
135,2120,0,20
46,1892,1,20
8,2151,1,20
116,2151,1,20
46,2213,1,20
46,1803,2,20
5,2011,2,20
46,2052,2,20
152,2253,2,20
215,2253,2,20
46,2253,2,20
46,1859,3,20
56,2075,3,20
69,2075,3,20
57,2075,3,20
24,2235,3,20
42,1837,4,20
218,1841,4,20
43,1841,4,20
37,1994,4,20
46,2023,4,20
42,2131,4,20
218,2135,4,20
43,2135,4,20
48,2285,4,20
46,1845,128,20
46,1957,128,20
21,2034,128,20
17,2034,128,20
162,2034,128,20
249,2044,128,20
9,2119,128,20
55,2242,128,20
37,1851,129,20
23,2030,129,20
27,2030,129,20
102,2030,129,20
46,2207,130,20
162,1810,131,20
154,1810,131,20
46,1836,131,20
7,1957,131,20
46,1984,131,20
46,2085,131,20
46,2157,131,20
7,2180,131,20
56,1807,132,20
27,1807,132,20
27,1808,132,20
16,1808,132,20
94,1810,132,20
131,1849,132,20
90,2088,132,20
21,2282,132,20
46,2283,132,20
51,1870,0,21
141,1889,0,21
57,1852,2,21
46,1838,3,21
42,1840,3,21
218,1840,3,21
43,1840,3,21
57,1919,3,21
10,1837,128,21
67,1837,128,21
28,1837,128,21
57,1809,130,21
46,1878,130,21
100,1882,130,21
42,1874,131,21
218,1875,131,21
188,1877,131,21
46,1880,131,21
143,1809,132,21
46,1933,0,22
22,2165,0,22
18,2165,0,22
170,2165,0,22
46,2166,0,22
24,2470,0,22
147,2553,0,22
46,2567,0,22
46,1931,1,22
57,1992,1,22
100,2024,1,22
60,2146,1,22
23,2369,1,22
21,2429,1,22
108,2454,1,22
22,2454,1,22
46,1847,2,22
22,2191,2,22
19,2191,2,22
174,2191,2,22
52,2526,2,22
32,2560,2,22
196,2677,2,22
39,2682,2,22
39,2685,2,22
139,2713,2,22
10,2713,2,22
38,2721,2,22
17,2749,2,22
7,2749,2,22
143,2749,2,22
46,1918,3,22
181,2044,3,22
24,2085,3,22
46,2240,3,22
24,2257,3,22
60,2311,3,22
160,2317,3,22
21,2556,3,22
8,2556,3,22
116,2627,3,22
46,1930,4,22
46,1988,4,22
46,2061,4,22
46,2183,4,22
8,2211,4,22
21,2244,4,22
116,2400,4,22
46,2501,4,22
29,2663,4,22
48,2663,4,22
3,2752,4,22
